customer_id,customer_country,customer_city,customer_segment,customer_state
3859,united_states,Alhambra,consumer,CA
3860,puerto_rico,Caguas,home_office,PR
3862,united_states,Dallas,home_office,AZ
3864,united_states,Brooklyn,consumer,MI
3865,united_states,Lockport,consumer,CA
3866,united_states,Chino,corporate,CA
3867,united_states,North Hills,consumer,CA
3869,united_states,Bronx,corporate,NY
3870,united_states,San Antonio,consumer,NC
3871,puerto_rico,Caguas,corporate,PR
3872,united_states,Dallas,consumer,TX
3873,puerto_rico,Caguas,corporate,PR
3875,united_states,Hampton,corporate,CA
3876,united_states,North Hollywood,corporate,CA
3877,puerto_rico,Caguas,consumer,PR
3878,united_states,Simi Valley,consumer,GA
3879,united_states,Dallas,consumer,MN
3880,puerto_rico,Smyrna,home_office,PR
3881,united_states,Fort Washington,consumer,FL
3883,united_states,Bayamon,home_office,TX
3888,united_states,Bismarck,corporate,CA
3889,united_states,Santa Ana,consumer,MI
3890,united_states,Annandale,consumer,CA
3891,united_states,Smyrna,consumer,GA
3893,puerto_rico,Caguas,consumer,PR
3894,united_states,New Haven,consumer,IL
3895,puerto_rico,Caguas,home_office,PR
3896,united_states,Stamford,corporate,IL
3897,united_states,Chicago,corporate,DC
3899,puerto_rico,Caguas,consumer,PR
3901,united_states,Peoria,consumer,NY
3902,puerto_rico,Caguas,corporate,PR
3903,united_states,Los Angeles,corporate,CA
3905,united_states,College Station,consumer,CA
3906,puerto_rico,Caguas,consumer,PR
3907,puerto_rico,Caguas,corporate,PR
3908,puerto_rico,Caguas,home_office,PR
3909,united_states,Longview,corporate,CO
3911,united_states,Los Angeles,consumer,CA
3914,united_states,Portland,consumer,TX
3916,united_states,Brooklyn,home_office,NY
3917,united_states,Brighton,corporate,CA
3918,united_states,Spring Valley,corporate,CA
3920,puerto_rico,Caguas,corporate,PR
3922,united_states,Chicago,consumer,IL
3924,united_states,Taunton,corporate,TX
3925,puerto_rico,Caguas,corporate,PR
3926,united_states,Philadelphia,consumer,VA
3927,united_states,Tucson,consumer,GA
3928,united_states,Laredo,consumer,CA
3929,united_states,Houston,consumer,TX
3934,united_states,Houston,consumer,TX
3935,united_states,Kailua,consumer,MI
3936,united_states,Powder Springs,consumer,NY
3938,united_states,Brooklyn,consumer,WA
3939,puerto_rico,Caguas,consumer,PR
3940,united_states,New Orleans,consumer,MO
3941,united_states,Lutz,corporate,FL
3942,united_states,El Cajon,home_office,CA
3943,puerto_rico,Caguas,consumer,PR
3944,puerto_rico,Caguas,home_office,PR
3947,united_states,Amarillo,consumer,TX
3948,puerto_rico,Caguas,corporate,PR
3950,puerto_rico,Caguas,corporate,PR
3951,puerto_rico,Caguas,consumer,PR
3952,united_states,New Orleans,corporate,IN
3953,united_states,Cicero,consumer,CA
3954,united_states,Chino,home_office,CA
3955,puerto_rico,Caguas,home_office,PR
3957,united_states,Fremont,home_office,CA
3958,united_states,Placentia,corporate,IL
3959,united_states,Lithonia,consumer,IL
3960,united_states,Bountiful,consumer,NJ
3962,puerto_rico,Caguas,consumer,PR
3963,united_states,Plainfield,consumer,NJ
3965,united_states,Bakersfield,corporate,IL
3966,united_states,Albuquerque,consumer,VA
3968,united_states,Tucson,consumer,CA
3970,united_states,Garden Grove,consumer,MA
3971,united_states,North Richland Hills,consumer,CA
3972,puerto_rico,Caguas,consumer,PR
3973,united_states,Chicago,home_office,IL
3974,united_states,Fairfield,consumer,CA
3975,puerto_rico,Caguas,consumer,PR
3977,puerto_rico,Caguas,consumer,PR
3978,puerto_rico,Caguas,consumer,PR
3979,puerto_rico,Caguas,consumer,PR
3980,united_states,Ewa Beach,consumer,GA
3981,united_states,Vacaville,consumer,PA
3982,puerto_rico,Caguas,consumer,PR
3984,puerto_rico,Caguas,corporate,PR
3986,united_states,Lancaster,consumer,NC
3987,united_states,Manati,home_office,WA
3988,puerto_rico,Caguas,consumer,PR
3989,united_states,Clearfield,consumer,NY
3991,united_states,Valrico,corporate,NY
3997,united_states,North Hills,consumer,MI
3998,united_states,Brooklyn,home_office,NY
3999,puerto_rico,Caguas,consumer,PR
4000,puerto_rico,Caguas,home_office,PR
4002,puerto_rico,Elyria,home_office,PR
4004,puerto_rico,Caguas,consumer,PR
4005,united_states,Austin,corporate,WA
4006,united_states,Fairfield,consumer,NY
4008,puerto_rico,Caguas,home_office,PR
4009,puerto_rico,Caguas,corporate,PR
4011,puerto_rico,Caguas,consumer,PR
4012,united_states,Malden,consumer,CA
4014,united_states,Reno,consumer,CA
4015,united_states,Simi Valley,consumer,MI
4016,united_states,Caguas,consumer,CA
4017,puerto_rico,Caguas,home_office,PR
4019,puerto_rico,Caguas,consumer,PR
4020,puerto_rico,Caguas,consumer,PR
4021,united_states,Brooklyn,home_office,NY
4023,united_states,Bayonne,consumer,UT
4024,united_states,College Station,home_office,NY
4025,united_states,Rio Grande,consumer,NY
4026,united_states,New York,corporate,CA
4027,puerto_rico,Caguas,consumer,PR
4028,puerto_rico,Caguas,consumer,PR
4029,puerto_rico,Caguas,corporate,PR
4030,puerto_rico,Caguas,corporate,PR
4032,united_states,Eugene,consumer,CT
4033,puerto_rico,Caguas,corporate,PR
4034,puerto_rico,Caguas,corporate,PR
4036,united_states,Chicago,consumer,IL
4037,united_states,Peoria,consumer,FL
4038,united_states,Kenner,corporate,VA
4039,united_states,Philadelphia,consumer,IL
4040,united_states,Chicago,corporate,IL
4041,puerto_rico,Caguas,home_office,PR
4042,united_states,Joliet,home_office,OH
4044,puerto_rico,Caguas,consumer,PR
4046,puerto_rico,Caguas,home_office,PR
4048,united_states,Indianapolis,corporate,MD
4049,puerto_rico,Caguas,consumer,PR
4051,puerto_rico,Caguas,consumer,PR
4052,puerto_rico,Caguas,home_office,PR
4053,puerto_rico,Caguas,corporate,PR
4056,puerto_rico,Caguas,consumer,PR
4057,united_states,Des Plaines,home_office,PA
4058,united_states,Hanford,consumer,NY
4059,united_states,Quincy,consumer,PA
4060,united_states,Chicago,home_office,IL
4062,united_states,Salinas,consumer,IL
4063,united_states,Chicago,home_office,SC
4064,puerto_rico,Caguas,home_office,PR
4065,puerto_rico,Caguas,consumer,PR
4067,united_states,Mesa,consumer,CA
4068,united_states,San Jose,consumer,CA
4069,united_states,South Richmond Hill,consumer,TN
4070,united_states,Jacksonville,consumer,NJ
4071,united_states,Stockbridge,consumer,CA
4072,united_states,Cincinnati,consumer,PA
4073,puerto_rico,Caguas,consumer,PR
4074,puerto_rico,Caguas,consumer,PR
4075,united_states,Las Vegas,corporate,CA
4076,united_states,Escondido,consumer,RI
4077,puerto_rico,Caguas,consumer,PR
4078,united_states,Simi Valley,consumer,CT
4079,united_states,Santa Clara,corporate,PA
4080,united_states,Princeton,corporate,NC
4082,united_states,Middletown,corporate,CA
4084,united_states,Katy,consumer,SC
4086,puerto_rico,Caguas,consumer,PR
4087,puerto_rico,Caguas,consumer,PR
4092,united_states,Peoria,consumer,MA
4093,puerto_rico,Caguas,home_office,PR
4095,united_states,Columbus,corporate,NY
4096,puerto_rico,Caguas,corporate,PR
4098,puerto_rico,Caguas,consumer,PR
4100,united_states,Chicago,consumer,IL
4101,puerto_rico,Caguas,home_office,PR
4102,united_states,La Puente,corporate,CA
4103,united_states,Chicago,corporate,CA
4104,united_states,West New York,consumer,TX
4105,united_states,Freeport,consumer,CA
4106,puerto_rico,Caguas,consumer,PR
4109,puerto_rico,Caguas,corporate,PR
4110,united_states,Bronx,corporate,NM
4111,puerto_rico,Caguas,corporate,PR
4112,puerto_rico,Caguas,home_office,PR
4113,puerto_rico,Caguas,home_office,PR
4114,united_states,Columbus,home_office,NY
4116,puerto_rico,Caguas,consumer,PR
4117,united_states,Carlisle,consumer,IL
4118,united_states,Saint Louis,consumer,HI
4119,puerto_rico,Caguas,consumer,PR
4121,united_states,Jonesboro,home_office,UT
4123,puerto_rico,Caguas,consumer,PR
4125,united_states,Glendale,consumer,CA
4126,united_states,Bronx,corporate,NY
4127,united_states,Columbia,consumer,CA
4129,united_states,Indianapolis,home_office,CA
4130,puerto_rico,Caguas,consumer,PR
4131,puerto_rico,Caguas,consumer,PR
4132,united_states,West Jordan,consumer,NY
4134,united_states,San Jose,consumer,AZ
4136,united_states,Clearfield,corporate,MI
4138,united_states,Chapel Hill,corporate,CA
4140,united_states,Pawtucket,corporate,IN
4141,puerto_rico,Caguas,corporate,PR
4143,puerto_rico,Caguas,consumer,PR
4145,united_states,Los Angeles,corporate,CA
4146,united_states,Honolulu,consumer,MD
4148,united_states,Bakersfield,home_office,TX
4149,puerto_rico,Caguas,corporate,PR
4150,united_states,Escondido,consumer,PA
4151,united_states,Hanford,corporate,MT
4152,united_states,Madera,consumer,GA
4153,united_states,Brooklyn,corporate,NY
4155,puerto_rico,Caguas,corporate,PR
4158,united_states,San Ramon,consumer,TX
4160,united_states,Howell,consumer,TX
4161,united_states,Tampa,consumer,TX
4162,united_states,Los Angeles,consumer,CA
4163,puerto_rico,Caguas,corporate,PR
4164,united_states,Miami,corporate,FL
4165,united_states,San Juan,home_office,TX
4168,united_states,Chicago,consumer,IL
4169,puerto_rico,Caguas,home_office,PR
4170,united_states,Morrisville,corporate,KY
4173,united_states,Honolulu,consumer,CA
4174,united_states,Dallas,corporate,TX
4175,united_states,Medford,corporate,PA
4176,puerto_rico,Caguas,consumer,PR
4177,puerto_rico,Caguas,consumer,PR
4180,united_states,Highland,consumer,FL
4181,puerto_rico,Caguas,home_office,PR
4182,united_states,Hialeah,corporate,CA
4184,puerto_rico,Caguas,corporate,PR
4185,puerto_rico,Caguas,consumer,PR
4187,united_states,El Cajon,consumer,CA
4188,united_states,Ventura,consumer,CA
4189,united_states,Houston,home_office,IL
4190,united_states,South San Francisco,consumer,IL
4191,puerto_rico,Caguas,corporate,PR
4192,puerto_rico,Caguas,consumer,PR
4193,puerto_rico,Caguas,corporate,PR
4194,united_states,Carmichael,corporate,FL
4195,united_states,Plano,consumer,PA
4196,united_states,Tampa,corporate,PA
4197,puerto_rico,Caguas,consumer,PR
4199,puerto_rico,Caguas,consumer,PR
4200,united_states,New Castle,consumer,NJ
4201,united_states,Honolulu,consumer,WV
4202,puerto_rico,Caguas,corporate,PR
4203,puerto_rico,Caguas,home_office,PR
4205,united_states,Quincy,corporate,IL
4206,united_states,Toa Alta,consumer,MN
4207,united_states,Saint Paul,consumer,CA
4208,united_states,Saint Peters,corporate,CT
4211,puerto_rico,Caguas,corporate,PR
4212,puerto_rico,Caguas,consumer,PR
4213,united_states,Ventura,corporate,CA
4214,united_states,Howell,consumer,FL
4218,united_states,Katy,corporate,CA
4219,united_states,Lithonia,home_office,NJ
4220,puerto_rico,Poway,consumer,PR
4221,united_states,Ontario,consumer,NV
4222,united_states,Oak Lawn,home_office,OH
4223,united_states,Wyoming,consumer,NY
4224,united_states,Escondido,consumer,IL
4225,united_states,Henderson,corporate,TX
4226,puerto_rico,Caguas,consumer,PR
4227,puerto_rico,Caguas,consumer,PR
4228,united_states,Clovis,consumer,NY
4229,united_states,Billings,consumer,TX
4230,united_states,Littleton,consumer,NY
4231,united_states,Greenville,consumer,GA
4233,puerto_rico,Caguas,corporate,PR
4234,puerto_rico,Caguas,corporate,PR
4236,united_states,Saint Louis,corporate,MD
4238,puerto_rico,Caguas,consumer,PR
4239,united_states,Chicago,corporate,MD
4241,puerto_rico,Caguas,corporate,PR
4242,puerto_rico,Caguas,home_office,PR
4246,united_states,Guaynabo,home_office,MA
4247,puerto_rico,Caguas,corporate,PR
4248,united_states,Silver Spring,consumer,CA
4249,puerto_rico,Caguas,consumer,PR
4250,puerto_rico,Caguas,consumer,PR
4251,united_states,Philadelphia,consumer,TX
4253,puerto_rico,Caguas,consumer,PR
4254,united_states,Richardson,corporate,NJ
4257,united_states,Moreno Valley,home_office,GA
4258,united_states,Jonesboro,corporate,GA
4259,united_states,Jersey City,consumer,PA
4260,united_states,Freeport,consumer,CA
4262,united_states,Annapolis,home_office,CA
4265,puerto_rico,Caguas,consumer,PR
4266,united_states,Tonawanda,consumer,CA
4267,puerto_rico,Caguas,consumer,PR
4268,puerto_rico,Caguas,consumer,PR
4269,united_states,Stamford,corporate,FL
4270,puerto_rico,Caguas,home_office,PR
4272,puerto_rico,Caguas,consumer,PR
4275,united_states,Newark,consumer,TX
4276,puerto_rico,Caguas,consumer,PR
4277,united_states,Lynn,consumer,CA
4279,united_states,Mission,corporate,NJ
4281,united_states,Saint Peters,corporate,DE
4282,puerto_rico,Caguas,consumer,PR
4285,united_states,Virginia Beach,consumer,NY
4286,united_states,Provo,consumer,DC
4287,united_states,Richmond,home_office,GA
4290,united_states,Canyon Country,consumer,PA
4291,united_states,Santa Ana,consumer,CA
4292,puerto_rico,Caguas,consumer,PR
4293,puerto_rico,Amarillo,consumer,PR
4297,united_states,Honolulu,corporate,CA
4298,united_states,Tucson,corporate,CA
4302,united_states,Plainfield,home_office,NJ
4305,united_states,Bronx,corporate,NY
4307,united_states,Hickory,consumer,GA
4308,united_states,Los Angeles,corporate,CA
4309,puerto_rico,Caguas,home_office,PR
4310,puerto_rico,Caguas,corporate,PR
4311,united_states,Webster,corporate,CA
4313,puerto_rico,Caguas,home_office,PR
4315,united_states,Weslaco,consumer,CA
4316,united_states,Cleveland,corporate,NY
4320,united_states,Murfreesboro,consumer,NJ
4321,united_states,Los Angeles,corporate,CA
4322,puerto_rico,Caguas,consumer,PR
4325,united_states,Spring,corporate,IL
4326,united_states,Los Angeles,consumer,CA
4327,puerto_rico,Caguas,corporate,PR
4328,puerto_rico,Caguas,corporate,PR
4329,united_states,Chicago,home_office,IL
4331,united_states,Modesto,home_office,IL
4332,united_states,Miami,corporate,FL
4333,united_states,Costa Mesa,corporate,VA
4334,puerto_rico,Caguas,consumer,PR
4335,puerto_rico,Caguas,consumer,PR
4337,united_states,Edinburg,home_office,OH
4341,puerto_rico,Caguas,consumer,PR
4342,united_states,Tonawanda,consumer,PA
4343,united_states,Tucson,consumer,CA
4344,united_states,Citrus Heights,consumer,RI
4346,puerto_rico,Caguas,consumer,PR
4348,puerto_rico,Caguas,home_office,PR
4349,puerto_rico,Caguas,home_office,PR
4350,united_states,Salinas,consumer,CA
4352,united_states,Findlay,home_office,NY
4353,united_states,Fullerton,consumer,CA
4354,united_states,Dallas,corporate,TX
4355,united_states,Dallas,corporate,TX
4357,united_states,Howell,corporate,PA
4359,united_states,Chandler,consumer,CA
4360,puerto_rico,Caguas,corporate,PR
4362,puerto_rico,Caguas,consumer,PR
4363,united_states,Chicago,consumer,NY
4364,united_states,Honolulu,consumer,SC
4366,united_states,Crown Point,consumer,PA
4368,puerto_rico,Caguas,corporate,PR
4369,puerto_rico,Caguas,consumer,PR
4372,puerto_rico,Caguas,home_office,PR
4374,puerto_rico,Caguas,consumer,PR
4375,puerto_rico,Caguas,consumer,PR
4376,puerto_rico,Caguas,corporate,PR
4377,united_states,Bend,corporate,CA
4378,united_states,Yauco,home_office,MD
4379,united_states,Dallas,consumer,TX
4380,puerto_rico,Caguas,consumer,PR
4381,united_states,Rochester,consumer,IN
4383,puerto_rico,Caguas,consumer,PR
4384,puerto_rico,Caguas,consumer,PR
4386,puerto_rico,Caguas,home_office,PR
4387,puerto_rico,Caguas,corporate,PR
4388,puerto_rico,Caguas,consumer,PR
4390,puerto_rico,Caguas,consumer,PR
4391,puerto_rico,Caguas,corporate,PR
4392,united_states,Brooklyn,consumer,NY
4395,united_states,Honolulu,consumer,DE
4396,puerto_rico,Caguas,home_office,PR
4398,puerto_rico,Caguas,corporate,PR
4399,united_states,Spring Valley,consumer,FL
4402,united_states,Brooklyn,corporate,WA
4403,united_states,Ballwin,corporate,NC
4406,united_states,Madera,corporate,TX
4407,united_states,Costa Mesa,consumer,IL
4408,united_states,Hesperia,consumer,CA
4409,united_states,New Bedford,corporate,NY
4410,puerto_rico,Saint Peters,consumer,PR
4411,united_states,Philadelphia,consumer,LA
4412,united_states,Bristol,consumer,TX
4414,puerto_rico,Caguas,consumer,PR
4417,puerto_rico,Caguas,home_office,PR
4418,united_states,Warren,consumer,CA
4421,united_states,Victorville,consumer,IL
4423,puerto_rico,Caguas,consumer,PR
4427,united_states,Joliet,consumer,CA
4429,united_states,Vacaville,home_office,CA
4430,united_states,Philadelphia,consumer,PA
4431,puerto_rico,Caguas,consumer,PR
4432,puerto_rico,Caguas,corporate,PR
4433,united_states,Spring Valley,consumer,CA
4435,puerto_rico,Caguas,consumer,PR
4436,united_states,Washington,consumer,KY
4437,united_states,Los Angeles,consumer,CA
4438,united_states,Brooklyn,corporate,NY
4439,united_states,Stockbridge,corporate,IL
4440,united_states,Tallahassee,consumer,IN
4441,puerto_rico,Caguas,consumer,PR
4443,puerto_rico,Caguas,corporate,PR
4444,puerto_rico,Caguas,corporate,PR
4445,puerto_rico,Caguas,consumer,PR
4446,united_states,Phoenix,corporate,NV
4447,puerto_rico,Caguas,consumer,PR
4448,puerto_rico,Caguas,home_office,PR
4449,united_states,Chandler,consumer,CA
4450,united_states,Mcallen,corporate,UT
4451,united_states,Los Angeles,consumer,CA
4452,puerto_rico,Caguas,consumer,PR
4454,united_states,North Richland Hills,home_office,NY
4455,united_states,Brooklyn,home_office,IN
4456,united_states,Lockport,corporate,NJ
4457,united_states,Virginia Beach,corporate,TX
4458,united_states,Kaneohe,consumer,CA
4459,united_states,Brooklyn,consumer,NY
4460,puerto_rico,Caguas,corporate,PR
4461,united_states,North Richland Hills,corporate,AZ
4462,united_states,Howell,consumer,CA
4463,united_states,Harlingen,consumer,OH
4465,united_states,Billings,corporate,NY
4466,puerto_rico,Caguas,corporate,PR
4467,united_states,East Brunswick,consumer,OR
4468,united_states,Honolulu,corporate,CA
4469,united_states,Joliet,consumer,NV
4470,united_states,Tustin,consumer,MD
4472,puerto_rico,Caguas,consumer,PR
4473,united_states,Stone Mountain,corporate,CA
4474,united_states,Memphis,consumer,NY
4475,united_states,Pekin,consumer,KY
4476,united_states,Tucson,corporate,MN
4477,puerto_rico,Caguas,corporate,PR
4478,united_states,Milpitas,consumer,TX
4481,puerto_rico,Caguas,consumer,PR
4483,puerto_rico,Caguas,corporate,PR
4484,puerto_rico,Caguas,corporate,PR
4485,puerto_rico,Antioch,consumer,PR
4486,puerto_rico,Caguas,consumer,PR
4488,puerto_rico,Caguas,home_office,PR
4489,united_states,Glen Burnie,corporate,CA
4490,puerto_rico,Caguas,consumer,PR
4492,puerto_rico,Caguas,home_office,PR
4493,puerto_rico,Caguas,home_office,PR
4495,puerto_rico,Caguas,consumer,PR
4496,united_states,Middletown,consumer,PA
4497,united_states,Lancaster,consumer,NY
4498,puerto_rico,Caguas,consumer,PR
4502,puerto_rico,Caguas,corporate,PR
4503,united_states,Hayward,consumer,TX
4504,united_states,Glendale,consumer,CA
4506,puerto_rico,Caguas,consumer,PR
4507,united_states,Charlotte,consumer,KY
4508,united_states,San Juan,consumer,NY
4509,puerto_rico,Caguas,consumer,PR
4510,united_states,Annandale,home_office,IL
4511,puerto_rico,Caguas,consumer,PR
4512,puerto_rico,Caguas,corporate,PR
4513,united_states,Strongsville,home_office,CA
4514,united_states,San Jose,consumer,CA
4515,united_states,Bayamon,consumer,MN
4516,united_states,Portland,consumer,MD
4517,united_states,Sandusky,home_office,CA
4518,united_states,West Chester,corporate,NY
4519,united_states,Beaverton,consumer,NY
4520,united_states,Dubuque,consumer,VA
4521,united_states,New York,corporate,NC
4522,united_states,New Haven,home_office,WA
4523,united_states,Guaynabo,home_office,WI
4526,united_states,San Bernardino,home_office,AZ
4528,united_states,Santa Cruz,consumer,HI
4529,united_states,Virginia Beach,corporate,IL
4530,united_states,Charlotte,corporate,FL
4531,puerto_rico,Caguas,home_office,PR
4532,united_states,Clementon,consumer,IL
4533,united_states,Clearfield,corporate,CA
4535,united_states,Baltimore,corporate,OH
4536,puerto_rico,Caguas,consumer,PR
4537,united_states,Joliet,home_office,AZ
4539,united_states,Wichita,consumer,MI
4540,united_states,New Bedford,home_office,AZ
4542,united_states,Cypress,corporate,CA
4543,puerto_rico,Caguas,consumer,PR
4544,united_states,Chicago,consumer,NY
4545,united_states,Lawrenceville,corporate,CA
4547,united_states,San Diego,home_office,CA
4548,united_states,Columbia,home_office,CO
4549,united_states,Louisville,consumer,NY
4550,united_states,San Benito,consumer,OH
4552,united_states,San Jose,corporate,NY
4556,united_states,Methuen,corporate,NJ
4559,united_states,Rosemead,corporate,IL
4560,united_states,Rosemead,home_office,CA
4562,united_states,Buffalo,consumer,NY
4564,united_states,Honolulu,consumer,HI
4567,united_states,Quincy,home_office,CA
4569,puerto_rico,Caguas,corporate,PR
4570,united_states,Round Rock,corporate,NY
4571,puerto_rico,Caguas,corporate,PR
4573,united_states,Tonawanda,corporate,TX
4574,puerto_rico,Caguas,consumer,PR
4575,puerto_rico,Caguas,consumer,PR
4576,united_states,Porterville,corporate,CA
4577,united_states,Cleveland,consumer,NY
4578,puerto_rico,Caguas,corporate,PR
4579,united_states,Yauco,home_office,CA
4580,puerto_rico,Caguas,consumer,PR
4581,united_states,Wilmington,consumer,CA
4582,puerto_rico,Caguas,consumer,PR
4583,united_states,Dallas,consumer,AZ
4584,puerto_rico,Guayama,home_office,PR
4585,united_states,Brooklyn,consumer,NY
4586,united_states,Wyandotte,corporate,CA
4588,united_states,Hanford,consumer,CA
4589,united_states,Hendersonville,consumer,NY
4590,puerto_rico,Caguas,corporate,PR
4592,united_states,Las Cruces,corporate,CA
4593,united_states,San Diego,consumer,CA
4595,united_states,Grand Prairie,consumer,NJ
4596,united_states,Jacksonville,home_office,MI
4600,united_states,Mission Viejo,corporate,DE
4602,puerto_rico,Caguas,consumer,PR
4603,puerto_rico,Caguas,consumer,PR
4604,puerto_rico,Caguas,consumer,PR
4608,puerto_rico,Caguas,consumer,PR
4610,puerto_rico,Caguas,corporate,PR
4612,puerto_rico,Caguas,corporate,PR
4613,united_states,Los Angeles,consumer,NV
4615,puerto_rico,Caguas,corporate,PR
4616,united_states,Kailua,consumer,CA
4617,united_states,Moreno Valley,corporate,NJ
4618,united_states,Sheboygan,consumer,NY
4620,united_states,Lynnwood,consumer,MI
4622,puerto_rico,Caguas,consumer,PR
4623,united_states,Watsonville,consumer,PA
4624,puerto_rico,Caguas,corporate,PR
4626,united_states,Columbus,corporate,NY
4627,united_states,Albuquerque,corporate,NJ
4628,puerto_rico,Caguas,consumer,PR
4629,united_states,Philadelphia,corporate,IL
4630,united_states,Goleta,home_office,PA
4631,united_states,Lancaster,consumer,CA
4632,united_states,Glendale,consumer,CA
4634,united_states,Saginaw,home_office,GA
4635,united_states,Tustin,corporate,CA
4636,united_states,Bronx,corporate,CA
4637,puerto_rico,Caguas,consumer,PR
4638,united_states,Los Angeles,home_office,CO
4642,united_states,North Hollywood,consumer,NY
4645,united_states,Roseville,home_office,CT
4646,united_states,Houston,consumer,TX
4648,united_states,Houston,home_office,TX
4650,united_states,Bowling Green,consumer,TX
4651,puerto_rico,Caguas,consumer,PR
4652,puerto_rico,Caguas,corporate,PR
4655,puerto_rico,Caguas,corporate,PR
4657,united_states,Lancaster,consumer,CA
4659,united_states,Lancaster,home_office,PA
4660,puerto_rico,Caguas,home_office,PR
4661,puerto_rico,Caguas,consumer,PR
4662,puerto_rico,Caguas,corporate,PR
4664,united_states,Hickory,home_office,MN
4665,united_states,Rancho Cucamonga,consumer,IN
4667,united_states,Stamford,consumer,AZ
4668,united_states,Raleigh,consumer,CA
4669,united_states,La Habra,consumer,CA
4670,puerto_rico,Caguas,consumer,PR
4671,united_states,Simi Valley,home_office,MD
4672,united_states,Atlanta,consumer,NY
4673,united_states,Hanford,consumer,PA
4677,united_states,Brooklyn,consumer,PA
4679,puerto_rico,Caguas,corporate,PR
4680,united_states,Austin,home_office,NY
4681,puerto_rico,Caguas,consumer,PR
4682,united_states,Long Beach,corporate,CA
4683,puerto_rico,Caguas,home_office,PR
4684,puerto_rico,Caguas,consumer,PR
4686,united_states,San Jose,consumer,DE
4688,puerto_rico,Caguas,consumer,PR
4689,united_states,Ewa Beach,corporate,WI
4690,united_states,Dallas,consumer,TX
4692,united_states,O Fallon,corporate,CA
4693,united_states,Canyon Country,corporate,VA
4694,puerto_rico,Caguas,consumer,PR
4696,puerto_rico,Caguas,home_office,PR
4697,united_states,Greeley,home_office,CA
4700,puerto_rico,Caguas,corporate,PR
4701,puerto_rico,Caguas,consumer,PR
4702,puerto_rico,Caguas,corporate,PR
4703,united_states,North Hills,corporate,CA
4704,puerto_rico,Caguas,consumer,PR
4705,united_states,Las Vegas,consumer,NV
4706,puerto_rico,Caguas,home_office,PR
4707,puerto_rico,Caguas,consumer,PR
4709,puerto_rico,Caguas,corporate,PR
4710,united_states,Lancaster,consumer,WV
4711,united_states,Annandale,corporate,TX
4712,united_states,Rosemead,consumer,WI
4713,united_states,Cayey,corporate,OR
4714,united_states,Fargo,corporate,CA
4716,united_states,Chicago,consumer,IL
4719,united_states,La Mirada,corporate,TX
4720,united_states,Revere,consumer,TX
4721,united_states,Brooklyn,consumer,NY
4722,united_states,Mission Viejo,consumer,GA
4725,puerto_rico,Caguas,corporate,PR
4726,united_states,Salt Lake City,corporate,GA
4727,united_states,Los Angeles,consumer,CA
4729,united_states,Kaneohe,consumer,CA
4730,united_states,Albuquerque,consumer,NM
4731,united_states,Salinas,consumer,TX
4732,puerto_rico,Caguas,home_office,PR
4733,puerto_rico,Caguas,consumer,PR
4736,united_states,Wyoming,corporate,CA
4737,united_states,Chandler,consumer,AZ
4738,united_states,Quincy,home_office,CA
4739,united_states,Lynn,corporate,CO
4740,puerto_rico,Caguas,consumer,PR
4741,united_states,Opelousas,home_office,MD
4742,united_states,Chapel Hill,corporate,PR
4743,united_states,Rowland Heights,home_office,CA
4744,puerto_rico,Caguas,consumer,PR
4745,united_states,Union City,corporate,MA
4746,united_states,Cleveland,consumer,MA
4747,united_states,Denver,consumer,CO
4748,united_states,Brooklyn,consumer,FL
4749,united_states,Chicago,home_office,IL
4750,united_states,Oviedo,consumer,MI
4753,united_states,Quincy,consumer,IL
4754,puerto_rico,Caguas,consumer,PR
4755,puerto_rico,Caguas,consumer,PR
4756,puerto_rico,Caguas,corporate,PR
4757,united_states,San Jose,corporate,FL
4758,united_states,Bismarck,consumer,PA
4759,puerto_rico,Caguas,consumer,PR
4760,puerto_rico,Caguas,consumer,PR
4761,puerto_rico,Caguas,consumer,PR
4763,united_states,Pico Rivera,corporate,CA
4765,united_states,New Albany,consumer,PA
4766,puerto_rico,Caguas,consumer,PR
4767,united_states,Saint Charles,home_office,NJ
4769,united_states,Astoria,consumer,TX
4772,united_states,Doylestown,consumer,IL
4773,puerto_rico,Caguas,consumer,PR
4774,united_states,Los Angeles,consumer,CA
4775,puerto_rico,Caguas,home_office,PR
4776,united_states,Chicago,consumer,IL
4777,united_states,Westerville,corporate,CA
4778,puerto_rico,Caguas,consumer,PR
4779,puerto_rico,Caguas,consumer,PR
4780,united_states,Lancaster,corporate,IL
4781,puerto_rico,Caguas,consumer,PR
4782,united_states,Saint Paul,corporate,GA
4784,united_states,Hanford,consumer,KY
4785,united_states,East Brunswick,consumer,NJ
4786,united_states,La Habra,consumer,GA
4787,united_states,Baltimore,home_office,OH
4788,puerto_rico,Caguas,corporate,PR
4789,united_states,Philadelphia,home_office,FL
4790,united_states,Wilkes Barre,consumer,CA
4791,united_states,Lynn,home_office,CO
4792,puerto_rico,Caguas,consumer,PR
4793,united_states,Moline,consumer,RI
4794,united_states,Denver,home_office,FL
4795,united_states,Santee,consumer,TX
4796,puerto_rico,Caguas,home_office,PR
4797,united_states,Stockton,consumer,NY
4799,puerto_rico,Caguas,consumer,PR
4800,united_states,Tucson,corporate,MN
4801,united_states,Chicago,consumer,IL
4804,united_states,New Orleans,consumer,VA
4805,united_states,Las Cruces,home_office,IL
4806,united_states,York,corporate,NC
